1865	1101
1866	820
1867	2969
1868	2425
1869	2001
1870	1616
1871	1257
1872	1053
1873	819
1874	2952
1875	2480
1876	2045
1877	1704
1878	1487
1879	1245
1880	1120
1881	872
1882	3001
1883	2419
1884	1893
1885	1593
1886	1267
1887	1051
1888	922
1889	3310
1890	2821
1891	2305
1892	1851
1893	1611
1894	1246
1895	1000
1896	808
1897	2950
1898	2416
1899	2038
1900	1707
1901	1459
1902	1208
1903	972
1904	3502
1905	2921
1906	2478
1907	1991
1908	1743
1909	1501
1910	1213
1911	1084
1912	891
1913	3195
1914	2734
1915	2263
1916	1813
1917	1383
1918	1132
1919	851
1920	3120
1921	2481
1922	1979
1923	1644
1924	1388
1925	1125
1926	927
1927	3403
1928	2692
1929	2154
1930	1763
1931	1531
1932	1278
1933	1137
1934	1061
1935	821
1936	2972
1937	2466
1938	2207
1939	1813
1940	1412
1941	1117
1942	1069
1943	943
1944	3368
1945	2890
1946	2417
1947	2160
1948	1823
1949	1382
1950	1197
1951	951
1952	3376
1953	2701
1954	2129
1955	1814
1956	1602
1957	1163
1958	884
1959	3205
1960	2543
1961	2201
1962	1828
1963	1459
1964	1129
1965	853
1966	2953
1967	2671
1968	2273
1969	1792
1970	1562
1971	1267
1972	1003
1973	829
1974	2920
1975	2306
1976	1925
1977	1587
1978	1410
1979	1148
1980	1015
1981	780
1982	2795
1983	2273
1984	1911
1985	1614
1986	1229
1987	1007
1988	896
1989	3203
1990	2783
1991	2236
1992	1812
1993	1426
1994	1284
1995	1017
1996	755
1997	2688
1998	2310
1999	1879
2000	1457
2001	1184
2002	1049
2003	888
2004	3134
2005	2607
2006	2138
2007	1707
2008	1397
2009	1121
2010	816
2011	2895
2012	2372
2013	2027
2014	1537
2015	1258
2016	906
2017	3160
2018	2625
2019	2072
2020	1762
2021	1476
2022	1247
2023	974
2024	3388
2025	2733
2026	2312
2027	1869
2028	1526
2029	1358
2030	1170
2031	959
2032	3381
2033	2688
2034	2382
2035	1931
2036	1684
2037	1473
2038	1198
2039	964
2040	3437
2041	2831
2042	2435
2043	2121
2044	1781
2045	1442
2046	1235
2047	1003
2048	949
2049	3298
2050	2816
2051	2327
2052	1956
2053	1490
2054	1183
2055	1081
2056	906
2057	3262
2058	2624
2059	2234
2060	1958
2061	1550
2062	1159
2063	872
2064	3029
2065	2507
2066	2119
2067	1766
2068	1392
2069	1163
2070	979
2071	3520
2072	2933
2073	2403
2074	2009
2075	1699
2076	1366
2077	1076
2078	841
2079	2907
2080	2344
2081	1752
2082	1457
2083	1064
2084	953
2085	3391
2086	2666
2087	2266
2088	1984
2089	1660
2090	1379
2091	1191
2092	934
2093	3321
2094	2575
2095	2099
2096	1672
2097	1390
2098	1178
2099	875
2100	3054
2101	2613
2102	2289
2103	1887
2104	1650
2105	1462
2106	1227
2107	1138
2108	989
2109	3636
2110	2937
2111	2377
2112	1830
2113	1524
2114	1283
2115	1118
2116	1062
2117	841
2118	3035
2119	2521
2120	2094
2121	1883
2122	1627
2123	1269
2124	1082
2125	899
2126	3249
2127	2515
2128	2137
2129	1650
2130	1363
2131	1244
2132	1085
2133	799
2134	2855
2135	2403
2136	2105
2137	1726
2138	1426
2139	1208
2140	962
2141	3339
2142	2777
2143	2342
2144	1902
2145	1623
2146	1336
2147	1036
2148	831
2149	2968
2150	2517
2151	1902
2152	1727
2153	1350
2154	1196
2155	1049
2156	780
2157	2825
2158	2264
2159	1753
2160	1566
2161	1350
2162	1143
2163	872
2164	3110
2165	2548
2166	2134
2167	1754
2168	1507
2169	1175
2170	997
2171	3619
2172	2874
2173	2420
2174	1906
2175	1507
2176	1321
2177	1163
2178	955
2179	3359
2180	2848
2181	2191
2182	1798
2183	1357
2184	1056
2185	852
2186	3108
2187	2591
2188	2147
2189	1836
2190	1461
2191	1184
2192	985
2193	3563
2194	2980
2195	2482
2196	1952
2197	1585
2198	1238
2199	1040
2200	814
2201	2780
2202	2315
2203	1948
2204	1633
2205	1185
2206	898
2207	3143
2208	2710
2209	2332
2210	1926
2211	1397
2212	1195
2213	1054
2214	889
2215	3133
2216	2490
2217	2043
2218	1724
2219	1491
2220	1349
2221	1136
2222	884
2223	3273
2224	2817
2225	2329
2226	1833
2227	1470
2228	1373
2229	1076
2230	805
2231	2889
2232	2424
2233	1965
2234	1676
2235	1460
2236	1197
2237	961
2238	3326
2239	2576
2240	2060
2241	1793
2242	1286
2243	1080
2244	910
2245	3193
2246	2686
2247	1967
2248	1613
2249	1255
2250	1018
2251	807
2252	2780
2253	2139
2254	1659
2255	1440
2256	1178
2257	898
2258	3066
2259	2519
2260	2109
2261	1671
2262	1289
2263	1084
2264	917
2265	3180
2266	2659
2267	2204
2268	1776
2269	1461
2270	1100
2271	1029
2272	873
2273	3180
2274	2790
2275	2388
2276	1979
2277	1723
2278	1483
2279	1259
2280	1030
2281	735
2282	2539
2283	2132
2284	1770
2285	1553
2286	1046
2287	832
2288	3051
2289	2438
2290	2028
2291	1726
2292	1355
2293	1109
2294	907
2295	3231
2296	2539
2297	2011
2298	1626
2299	1388
2300	1201
2301	907
2302	3272
2303	2842
2304	2240
2305	1802
2306	1600
2307	1447
2308	1180
2309	938
2310	3301
2311	2594
2312	2009
2313	1578
2314	1235
2315	890
2316	3147
2317	2493
2318	1970
2319	1636
2320	1271
2321	968
2322	3505
2323	2884
2324	2407
2325	1875
2326	1532
2327	1272
2328	1041
2329	879
2330	3031
2331	2618
2332	2229
2333	1840
2334	1496
2335	1084
2336	961
2337	3424
2338	2918
2339	2436
2340	1911
2341	1443
2342	1156
2343	997
2344	3641
2345	3031
2346	2403
2347	2032
2348	1682
2349	1363
2350	1117
2351	1019
2352	716
2353	2640
2354	2257
2355	1771
2356	1435
2357	1227
2358	993
2359	3618
2360	3083
2361	2604
2362	2018
2363	1567
2364	1335
2365	1197
2366	941
2367	3504
2368	2929
2369	2273
2370	1916
2371	1578
2372	1266
2373	1014
2374	912
2375	3186
2376	2534
2377	2058
2378	1699
2379	1406
2380	1132
2381	851
2382	3067
2383	2416
2384	1909
2385	1576
2386	1335
2387	1082
2388	828
2389	2943
2390	2480
2391	2019
2392	1623
2393	1442
2394	1124
2395	898
2396	3275
2397	2727
2398	2097
2399	1685
2400	1387
2401	1172
2402	955
2403	3477
2404	2693
2405	2277
2406	1914
2407	1566
2408	1344
2409	1171
2410	958
2411	3382
2412	2916
2413	2396
2414	1982
2415	1671
2416	1340
2417	1048
2418	778
2419	2813
2420	2263
2421	1807
2422	1578
2423	1402
2424	1156
2425	977
2426	3480
2427	3013
2428	2485
2429	1924
2430	1653
2431	1483
2432	1078
2433	841
2434	3077
2435	2406
2436	2062
2437	1624
2438	1384
2439	1228
2440	1027
2441	779
2442	2783
2443	2286
2444	1925
2445	1670
2446	1444
2447	1183
2448	989
2449	3411
2450	2844
2451	2343
2452	2116
2453	1600
2454	1357
2455	1178
2456	882
2457	3169
2458	2787
2459	2245
2460	1730
2461	1444
2462	1234
2463	1064
2464	924
2465	3286
2466	2712
2467	2233
2468	1888
2469	1607
2470	1333
2471	1140
2472	990
2473	3605
2474	2990
2475	2404
2476	1865
2477	1693
2478	1401
2479	1063
2480	896
2481	3286
2482	2613
2483	2141
2484	1691
2485	1414
2486	1150
2487	1040
2488	927
2489	3270
2490	2625
2491	2077
2492	1659
2493	1325
2494	1046
2495	918
2496	3218
2497	2648
2498	2172
2499	1975
2500	1795
2501	1505
2502	1100
2503	874
2504	3096
2505	2382
2506	2042
2507	1689
2508	1458
2509	1177
2510	1125
2511	820
2512	2797
2513	2311
2514	1901
2515	1715
2516	1375
2517	1052
2518	812
2519	2857
2520	2354
2521	1854
2522	1533
2523	1313
2524	1072
2525	899
2526	3204
2527	2565
2528	2153
2529	1653
2530	1385
2531	1176
2532	1009
2533	813
2534	2848
2535	2455
2536	2009
2537	1824
2538	1374
2539	1164
2540	988
2541	3535
2542	2970
2543	2491
2544	1976
2545	1748
2546	1432
2547	1184
2548	986
2549	3519
2550	2898
2551	2433
2552	2142
2553	1776
2554	1405
2555	1181
2556	1045
2557	965
2558	3471
2559	2799
2560	2219
2561	1911
2562	1541
2563	1205
2564	914
2565	3311
2566	2646
2567	2287
2568	1931
2569	1490
2570	1131
2571	942
2572	3336
2573	2680
2574	2343
2575	1909
2576	1637
2577	1320
2578	1229
2579	1056
2580	860
2581	3165
2582	2674
2583	2211
2584	1791
2585	1542
2586	1297
2587	1040
2588	833
2589	2936
2590	2389
2591	2060
2592	1801
2593	1464
2594	1301
2595	1084
2596	837
2597	2886
2598	2260
2599	1899
2600	1681
2601	1351
2602	999
2603	3595
2604	2757
2605	2258
2606	1772
2607	1629
2608	1379
2609	1160
2610	947
2611	3328
2612	2861
2613	2292
2614	1919
2615	1623
2616	1227
2617	1022
2618	893
2619	3174
2620	2602
2621	2257
2622	2007
2623	1599
2624	1327
2625	1126
2626	887
2627	3111
2628	2583
2629	2223
2630	1618
2631	1303
2632	1125
2633	950
2634	3411
2635	2757
2636	2255
2637	1843
2638	1560
2639	1363
2640	1168
2641	967
2642	3506
2643	2730
2644	2152
2645	1794
2646	1307
2647	1020
2648	793
2649	2859
2650	2247
2651	1883
2652	1642
2653	1361
2654	1131
2655	832
2656	2919
2657	2386
2658	1839
2659	1557
2660	1307
2661	1092
2662	880
2663	3185
2664	2619
2665	2257
2666	1897
2667	1576
2668	1400
2669	1221
2670	929
2671	3475
2672	2785
2673	2333
2674	1888
2675	1550
2676	1275
2677	998
2678	3698
2679	2990
2680	2597
2681	2097
2682	1859
2683	1519
2684	1165
2685	968
2686	3459
2687	2785
2688	2316
2689	1870
2690	1476
2691	1130
2692	991
2693	3583
2694	2863
2695	2529
2696	2091
2697	1549
2698	1322
2699	1084
2700	853
2701	2951
2702	2485
2703	2220
2704	1762
2705	1414
2706	1123
2707	916
2708	3257
2709	2554
2710	2079
2711	1741
2712	1297
2713	1166
2714	948
2715	3318
2716	2618
2717	2266
2718	1873
2719	1588
2720	1387
2721	1138
2722	891
2723	3171
2724	2478
2725	2214
2726	1885
2727	1605
2728	1371
2729	1114
2730	885
2731	3136
2732	2487
2733	2180
2734	1845
2735	1484
2736	1124
2737	889
2738	3226
2739	2568
2740	2096
2741	1622
2742	1402
2743	1013
2744	802
2745	2865
2746	2429
2747	2168
2748	1737
2749	1395
2750	1063
2751	884
2752	3170
2753	2650
2754	2110
2755	1725
2756	1319
2757	973
2758	3610
2759	3176
2760	2612
2761	2172
2762	1921
2763	1640
2764	1485
2765	1289
2766	1129
2767	920
2768	3246
2769	2528
2770	2059
2771	1652
2772	1312
2773	1001
2774	824
2775	2866
2776	2422
2777	1945
2778	1711
2779	1357
2780	1076
2781	886
2782	3152
2783	2712
2784	2093
2785	1654
2786	1284
2787	947
2788	3461
2789	2722
2790	2157
2791	2002
2792	1721
2793	1446
2794	1184
2795	904
2796	3077
2797	2454
2798	2017
2799	1742
2800	1489
2801	1287
2802	1111
2803	940
2804	3287
2805	2736
2806	2355
2807	1953
2808	1893
2809	1612
2810	1331
2811	1092
2812	932
2813	3393
2814	2768
2815	2276
2816	1890
2817	1599
2818	1082
2819	953
2820	3414
2821	2824
2822	2206
2823	1845
2824	1438
2825	1078
2826	989
2827	3543
2828	2847
2829	2208
2830	1806
2831	1518
2832	1242
2833	1024
2834	844
2835	3021
2836	2526
2837	1893
2838	1553
2839	1138
2840	997
2841	3525
2842	3072
2843	2492
2844	2142
2845	1798
2846	1440
2847	1175
2848	935
2849	3397
2850	2807
2851	2335
2852	1879
2853	1590
2854	1316
2855	1106
2856	890
2857	3089
2858	2806
2859	2277
2860	2010
2861	1419
2862	1221
2863	1090
2864	891
2865	3141
2866	2533
2867	2059
2868	1679
2869	1460
2870	1160
2871	1036
2872	797
2873	2744
2874	2337
2875	2005
2876	1689
2877	1459
2878	1231
2879	1050
2880	859
2881	3183
2882	2705
2883	2210
2884	1885
2885	1539
2886	1278
2887	1063
2888	900
2889	3044
2890	2436
2891	1903
2892	1525
2893	1237
2894	1078
2895	879
2896	3090
2897	2539
2898	2034
2899	1733
2900	1572
2901	1160
2902	942
2903	3457
2904	2927
2905	2443
2906	2052
2907	1608
2908	1406
2909	1240
2910	941
2911	3333
2912	2639
2913	2101
2914	1681
2915	1334
2916	1063
2917	843
2918	2987
2919	2531
2920	1966
2921	1608
2922	1324
2923	1024
2924	913
2925	3295
2926	2660
2927	2279
2928	1838
2929	1607
2930	1232
2931	987
2932	3422
2933	2859
2934	2250
2935	1791
2936	1516
2937	1224
2938	1012
2939	835
2940	3058
2941	2550
2942	1971
2943	1637
2944	1263
2945	1092
2946	802
2947	2921
2948	2417
2949	2019
2950	1613
2951	1355
2952	1226
2953	1027
2954	811
2955	2980
2956	2489
2957	2088
2958	1726
2959	1472
2960	1296
2961	1072
2962	948
2963	3317
2964	2787
2965	2264
2966	1887
2967	1391
2968	1158
2969	1049
2970	914
2971	3255
2972	2777
2973	2323
2974	1958
2975	1592
2976	1343
2977	1067
2978	828
2979	3077
2980	2512
2981	1991
2982	1616
2983	1224
2984	1061
2985	975
2986	3357
2987	2810
2988	2254
2989	1811
2990	1362
2991	1102
2992	854
2993	3097
2994	2583
2995	2150
2996	1868
2997	1636
2998	1315
2999	1033
3000	952
3001	3496
3002	2763
3003	2412
3004	1937
3005	1566
3006	1289
3007	991
3008	3512
3009	2874
3010	2347
3011	2004
3012	1625
3013	1333
3014	1142
3015	858
3016	3026
3017	2405
3018	1981
3019	1634
3020	1458
3021	1173
3022	977
3023	3601
3024	3153
3025	2582
3026	2215
3027	1894
3028	1475
3029	1151
3030	961
3031	3448
3032	2889
3033	2202
3034	1817
3035	1537
3036	1202
3037	936
3038	3248
3039	2467
3040	2190
3041	2029
3042	1794
3043	1472
3044	1171
3045	932
3046	3239
3047	2573
3048	2244
3049	1954
3050	1673
3051	1339
3052	1057
3053	835
3054	3048
3055	2457
3056	1996
3057	1662
3058	1330
3059	1006
3060	847
3061	3131
3062	2629
3063	2104
3064	1660
3065	1314
3066	1176
3067	1027
3068	885
3069	3270
3070	2709
3071	2288
3072	1938
3073	1648
3074	1412
3075	1125
3076	800
3077	2934
3078	2485
3079	2062
3080	1696
3081	1242
3082	1037
3083	879
3084	3194
3085	2435
3086	1985
3087	1676
3088	1254
3089	1069
3090	902
3091	3210
3092	2607
3093	2093
3094	1648
3095	1309
3096	1179
3097	916
3098	3351
3099	2927
3100	2359
3101	1815
3102	1454
3103	1250
3104	1016
3105	779
3106	2823
3107	2314
3108	1782
3109	1413
3110	1180
3111	951
3112	3450
3113	2808
3114	2216
3115	1769
3116	1566
3117	1272
3118	1019
3119	847
3120	3220
3121	2795
3122	2410
3123	1828
3124	1635
3125	1300
3126	1187
3127	959
3128	3561
3129	2909
3130	2183
3131	1894
3132	1569
3133	1229
3134	917
3135	3203
3136	2762
3137	2295
3138	1906
3139	1629
3140	1175
3141	958
3142	3433
3143	2814
3144	2148
3145	1717
3146	1377
3147	1238
3148	958
3149	3409
3150	2828
3151	2071
3152	1807
3153	1401
3154	1246
3155	1007
3156	770
3157	2796
3158	2335
3159	1893
3160	1667
3161	1418
3162	1200
3163	1015
3164	855
3165	3174
3166	2457
3167	2035
3168	1764
3169	1337
3170	1081
3171	880
3172	3118
3173	2597
3174	2112
3175	1731
3176	1448
3177	1227
3178	1079
3179	991
3180	3594
3181	3015
3182	2404
3183	1976
3184	1601
3185	1345
3186	1121
3187	964
3188	3530
3189	3056
3190	2462
3191	2002
3192	1582
3193	1372
3194	1236
3195	936
3196	3310
3197	2728
3198	2259
3199	1943
3200	1571
3201	1267
3202	836
3203	3070
3204	2604
3205	2061
3206	1573
3207	1364
3208	1203
3209	971
3210	3622
3211	2912
3212	2297
3213	1913
3214	1461
3215	1287
3216	1037
3217	813
3218	2894
3219	2483
3220	2126
3221	1661
3222	1383
3223	1118
3224	825
3225	2892
3226	2429
3227	1937
3228	1448
3229	1282
3230	1054
3231	836
3232	2948
3233	2398
3234	1867
3235	1492
3236	1214
3237	1120
3238	919
3239	3310
3240	2681
3241	2237
3242	1877
3243	1602
3244	1315
3245	1016
3246	734
3247	2646
3248	2073
3249	1704
3250	1487
3251	1252
3252	1005
3253	868
3254	3190
3255	2572
3256	1971
3257	1486
3258	1161
3259	918
3260	3345
3261	2868
3262	2430
3263	2031
3264	1624
3265	1392
3266	1162
3267	962
3268	3477
3269	2671
3270	2136
3271	1761
3272	1388
3273	1047
3274	981
3275	3457
3276	2870
3277	2434
3278	2028
3279	1635
3280	1317
3281	1064
3282	846
3283	3043
3284	2591
3285	2137
3286	1727
3287	1315
3288	975
3289	3436
3290	2873
3291	2435
3292	1954
3293	1670
3294	1310
3295	1047
3296	944
3297	3446
3298	2899
3299	2389
3300	1910
3301	1660
3302	1501
3303	1255
3304	1015
3305	811
3306	2810
3307	2244
3308	1853
3309	1522
3310	1214
3311	993
3312	3442
3313	2790
3314	2239
3315	1904
3316	1594
3317	1243
3318	995
3319	3539
3320	2993
3321	2455
3322	2027
3323	1801
3324	1571
3325	1212
3326	1054
3327	876
3328	3151
3329	2601
3330	2118
3331	1716
3332	1407
3333	1118
3334	883
3335	3209
3336	2664
3337	2323
3338	1958
3339	1486
3340	1250
3341	995
3342	3618
3343	2714
3344	2163
3345	1742
3346	1407
3347	1078
3348	843
3349	3050
3350	2466
3351	2076
3352	1611
3353	1307
3354	1068
3355	860
3356	3049
3357	2691
3358	2022
3359	1725
3360	1545
3361	1219
3362	1036
3363	807
3364	2772
3365	2148
3366	1853
3367	1607
3368	1271
3369	963
3370	3453
3371	2636
3372	2227
3373	1862
3374	1527
3375	1226
3376	1014
3377	884
3378	3160
3379	2575
3380	2049
3381	1839
3382	1461
3383	1110
3384	887
3385	3163
3386	2454
3387	2044
3388	1749
3389	1486
3390	1169
3391	881
3392	3061
3393	2506
3394	2034
3395	1674
3396	1411
3397	1152
3398	1029
3399	791
3400	2765
3401	2226
3402	1872
3403	1495
3404	1178
3405	1018
3406	899
3407	3177
3408	2545
3409	2127
3410	1732
3411	1415
3412	1108
3413	997
3414	3462
3415	2881
3416	2264
3417	1773
3418	1567
3419	1367
3420	1122
3421	954
3422	3445
3423	2961
3424	2328
3425	1842
3426	1489
3427	1305
3428	991
3429	3499
3430	3174
3431	2530
3432	2239
3433	1855
3434	1628
3435	1253
3436	1158
3437	847
3438	2952
3439	2421
3440	1945
3441	1593
3442	1296
3443	1130
3444	837
3445	3018
3446	2621
3447	2247
3448	1735
3449	1417
3450	1052
3451	861
3452	2999
3453	2355
3454	1970
3455	1620
3456	1362
3457	1141
3458	959
3459	3458
3460	2834
3461	2303
3462	1820
3463	1415
3464	1191
3465	970
3466	3434
3467	2878
3468	2352
3469	1858
3470	1595
3471	1216
3472	1156
3473	855
3474	3094
3475	2510
3476	2129
3477	1888
3478	1500
3479	1346
3480	1079
3481	929
3482	3559
3483	2842
3484	2163
3485	1807
3486	1318
3487	1012
3488	869
3489	3209
3490	2780
3491	2373
3492	1995
3493	1784
3494	1427
3495	1138
3496	941
3497	3385
3498	2901
3499	2231
3500	1804
3501	1451
3502	1109
3503	1028
3504	798
3505	2761
3506	2188
3507	1793
3508	1335
3509	1157
3510	965
3511	3358
3512	2902
3513	2416
3514	2021
3515	1656
3516	1416
3517	1071
3518	903
3519	3167
3520	2692
3521	2187
3522	1764
3523	1440
3524	1354
3525	1053
3526	888
3527	3240
3528	2797
3529	2240
3530	1927
3531	1657
3532	1233
3533	997
3534	3616
3535	2985
3536	2500
3537	2195
3538	1849
3539	1441
3540	1099
3541	899
3542	3138
3543	2553
3544	2048
3545	1722
3546	1315
3547	1032
3548	851
3549	2903
3550	2462
3551	2021
3552	1509
3553	1286
3554	1045
3555	848
3556	2998
3557	2437
3558	1888
3559	1435
3560	1161
3561	995
3562	3587
3563	2855
3564	2281
3565	2017
3566	1629
3567	1518
3568	1175
3569	872
3570	3139
3571	2629
3572	2084
3573	1636
3574	1367
3575	1178
3576	973
3577	3516
3578	3097
3579	2461
3580	2134
3581	1668
3582	1353
3583	1106
3584	970
3585	3339
3586	2712
3587	2231
3588	1814
3589	1445
3590	1217
3591	961
3592	3361
3593	2792
3594	2309
3595	1869
3596	1507
3597	1331
3598	1154
3599	906
3600	3371
3601	2877
3602	2282
3603	1852
3604	1627
3605	1227
3606	1012
3607	862
3608	3138
3609	2468
3610	1922
3611	1655
3612	1410
3613	1263
3614	1035
3615	771
3616	2761
3617	2280
3618	1767
3619	1541
3620	1269
3621	1120
3622	878
3623	3235
3624	2696
3625	2025
3626	1617
3627	1274
3628	1018
3629	839
3630	3020
3631	2452
3632	2222
3633	1851
3634	1531
3635	1314
3636	1126
3637	957
3638	3393
3639	2806
3640	2185
3641	1761
3642	1431
3643	1196
3644	1000
3645	888
3646	3124
3647	2579
3648	2173
3649	1804
3650	1463
3651	1283
3652	1079
3653	946
3654	3544
3655	2919
3656	2448
3657	2034
3658	1588
3659	1283
3660	1069
3661	800
3662	2826
3663	2239
3664	1779
3665	1503
3666	1231
3667	958
3668	3292
3669	2759
3670	2348
3671	1881
3672	1582
3673	1239
3674	999
3675	3565
3676	2865
3677	2391
3678	1990
3679	1494
3680	1264
3681	971
3682	3511
3683	2851
3684	2475
3685	1912
3686	1665
3687	1433
3688	1132
3689	955
3690	3597
3691	2895
3692	2421
3693	2019
3694	1778
3695	1461
3696	1236
3697	983
3698	3496
3699	2723
3700	2307
3701	1907
3702	1604
3703	1336
3704	1093
3705	805
3706	2932
3707	2419
3708	2092
3709	1780
3710	1404
3711	1335
3712	1114
3713	862
3714	3080
3715	2524
3716	2072
3717	1632
3718	1323
3719	1112
3720	1032
3721	786
3722	2846
3723	2214
3724	1739
3725	1480
3726	1312
3727	1060
3728	814
3729	2820
3730	2227
3731	1823
3732	1488
3733	1209
3734	1020
3735	913
3736	3261
3737	2567
3738	1952
3739	1577
3740	1364
3741	1157
3742	974
3743	3337
3744	2678
3745	2216
3746	1780
3747	1564
3748	1266
3749	937
3750	3441
3751	2826
3752	2279
3753	1908
3754	1534
3755	1259
3756	1055
3757	896
3758	3153
3759	2619
3760	2160
3761	1872
3762	1485
3763	1262
3764	952
3765	3332
3766	2613
3767	2131
3768	1773
3769	1570
3770	1381
3771	1167
3772	859
3773	3114
3774	2626
3775	2151
3776	1898
3777	1581
3778	1215
3779	984
3780	3554
3781	2875
3782	2295
3783	1748
3784	1467
3785	1180
3786	974
3787	3427
3788	2861
3789	2382
3790	1817
3791	1505
3792	1196
3793	986
3794	3541
3795	2863
3796	2401
3797	1851
3798	1489
3799	1365
3800	1107
3801	897
3802	3204
3803	2571
3804	2080
3805	1679
3806	1354
3807	1086
3808	871
3809	3133
3810	2661
3811	2144
3812	1809
3813	1487
3814	1225
3815	1041
3816	810
3817	2885
3818	2565
3819	2187
3820	1735
3821	1422
3822	1160
3823	1028
3824	849
3825	3062
3826	2595
3827	2271
3828	1796
3829	1558
3830	1473
3831	1403
3832	1177
3833	1047
3834	961
3835	3490
3836	2847
3837	2469
3838	1948
3839	1612
3840	1318
3841	1033
3842	854
3843	3058
3844	2340
3845	1977
3846	1644
3847	1421
3848	1191
3849	1037
3850	877
3851	3101
3852	2513
3853	2248
3854	1880
3855	1501
3856	1194
3857	1000
3858	776
3859	2841
3860	2241
3861	1778
3862	1438
3863	1108
3864	951
3865	3476
3866	2980
3867	2460
3868	1934
3869	1496
3870	1265
3871	997
3872	3387
3873	2703
3874	2264
3875	1801
3876	1515
3877	1163
3878	891
3879	3123
3880	2561
3881	2037
3882	1791
3883	1328
3884	1090
3885	963
3886	3369
3887	2672
3888	2308
3889	1886
3890	1496
3891	1214
3892	964
3893	3374
3894	2604
3895	2213
3896	1818
3897	1497
3898	1241
3899	1003
3900	839
3901	2912
3902	2422
3903	2011
3904	1773
3905	1431
3906	1151
3907	1026
3908	852
3909	3123
3910	2605
3911	2325
3912	1954
3913	1766
3914	1297
3915	1048
3916	826
3917	3044
3918	2427
3919	2010
3920	1732
3921	1403
3922	1091
3923	930
3924	3348
3925	2795
3926	2292
3927	1743
3928	1409
3929	1119
3930	893
3931	3153
3932	2495
3933	2250
3934	1885
3935	1553
3936	1339
3937	1142
3938	1033
3939	661
3940	2352
3941	1895
3942	1532
3943	1244
3944	1064
3945	901
3946	3252
3947	2683
3948	2149
3949	1685
3950	1414
3951	1215
3952	1101
3953	912
3954	3256
3955	2581
3956	2007
3957	1621
3958	1318
3959	1133
3960	997
3961	3585
3962	2977
3963	2419
3964	2071
3965	1678
3966	1291
3967	1083
3968	928
3969	3366
3970	2812
3971	2317
3972	1939
3973	1683
3974	1430
3975	1218
3976	1092
3977	984
3978	3497
3979	2852
3980	2307
3981	1962
3982	1635
3983	1399
3984	1172
3985	960
3986	3467
3987	2817
3988	2216
3989	1904
3990	1577
3991	1324
3992	1120
3993	892
3994	3039
3995	2388
3996	1901
3997	1647
3998	1288
3999	1138
4000	934
4001	3467
4002	2951
4003	2519
4004	2145
4005	1755
4006	1441
4007	1204
4008	1017
4009	802
4010	2874
4011	2303
4012	1980
4013	1576
4014	1174
4015	951
4016	3437
4017	2876
4018	2329
4019	1981
4020	1611
4021	1341
4022	1129
4023	935
4024	3433
4025	2809
4026	2455
4027	2001
4028	1503
4029	1323
4030	1120
4031	1030
4032	893
4033	3227
4034	2704
4035	2311
4036	2083
4037	1745
4038	1481
4039	1266
4040	953
4041	3388
4042	2989
4043	2216
4044	1736
4045	1417
4046	1206
4047	1098
4048	789
4049	2817
4050	2298
4051	1958
4052	1569
4053	1291
4054	1101
4055	905
4056	3204
4057	2820
4058	2426
4059	2029
4060	1674
4061	1462
4062	1117
4063	883
4064	3180
4065	2542
4066	2135
4067	1783
4068	1329
4069	1073
4070	982
4071	3447
4072	2729
4073	2237
4074	1829
4075	1552
4076	1306
4077	1044
4078	828
4079	3016
4080	2533
4081	2068
4082	1637
4083	1372
4084	1054
4085	924
4086	3166
4087	2624
4088	2021
4089	1670
4090	1371
4091	1232
4092	1038
4093	786
4094	2728
4095	2228
4096	1946
4097	1601
4098	1290
4099	1048
4100	903
4101	3319
4102	2687
4103	2168
4104	1805
4105	1400
4106	1083
4107	856
4108	3126
4109	2579
4110	2228
4111	1816
4112	1448
4113	1111
4114	880
4115	3140
4116	2573
4117	1981
4118	1553
4119	1396
4120	1076
4121	863
4122	2818
4123	2389
4124	2036
4125	1741
4126	1524
4127	1268
4128	1014
4129	808
4130	2777
4131	2215
4132	1713
4133	1381
4134	1079
4135	847
4136	3095
4137	2550
4138	2201
4139	1748
4140	1445
4141	1166
4142	964
4143	3499
4144	2909
4145	2327
4146	1756
4147	1463
4148	1107
4149	858
4150	3034
4151	2473
4152	2200
4153	1810
4154	1507
4155	1161
4156	802
4157	2868
4158	2347
4159	2002
4160	1576
4161	1301
4162	1033
4163	979
4164	3669
4165	3034
4166	2436
4167	2140
4168	1892
4169	1605
4170	1367
4171	1103
4172	931
4173	3359
4174	2734
4175	2335
4176	1855
4177	1532
4178	1328
4179	997
4180	3477
4181	2936
4182	2438
4183	2184
4184	1753
4185	1465
4186	1148
4187	913
4188	3104
4189	2400
4190	1879
4191	1611
4192	1348
4193	1104
4194	870
4195	3054
4196	2384
4197	1897
4198	1525
4199	1249
4200	957
4201	3499
4202	2746
4203	2304
4204	1976
4205	1582
4206	1388
4207	1157
4208	1044
4209	901
4210	3285
4211	2625
4212	2231
4213	1878
4214	1576
4215	1318
4216	1151
4217	1065
4218	861
4219	3151
4220	2400
4221	2005
4222	1651
4223	1299
4224	1119
4225	970
4226	3493
4227	2751
4228	2182
4229	1722
4230	1462
4231	1157
4232	960
4233	3414
4234	3003
4235	2517
4236	2204
4237	1759
4238	1450
4239	1205
4240	1053
4241	934
4242	3444
4243	2839
4244	2413
4245	2148
4246	1677
4247	1381
4248	1156
4249	970
4250	3378
